00000 TOP FRAG%%%%%NP 0.000225954658432 
00001 TOP SBAR 0.000577439682659 
00002 TOP SINV 0.0447390223695 
00003 TOP ADJP 0.000150636438955 
00004 TOP FRAG%%%%%ADVP 2.51060731591e-05 
00005 TOP PP 0.000451909316864 
00006 TOP NP%%%%%S 2.51060731591e-05 
00007 TOP UCP 0.000301272877909 
00008 TOP PRN 0.000225954658432 
00009 TOP FRAG%%%%%SBAR 7.53182194773e-05 
00010 TOP FRAG%%%%%PP 7.53182194773e-05 
00011 TOP NP 0.0321357736436 
00012 TOP X%%%%%ADVP 2.51060731591e-05 
00013 TOP X%%%%%SBARQ 2.51060731591e-05 
00014 TOP FRAG 0.00577439682659 
00015 TOP S%%%%%VP 0.000376591097386 
00016 TOP INTJ 0.000351485024227 
00017 TOP VP 0.000200848585273 
00018 TOP SBARQ 0.00321357736436 
00019 TOP X 0.000853606487409 
00020 TOP ADVP 0.000175742512114 
00021 TOP FRAG%%%%%WHADVP 2.51060731591e-05 
00022 TOP SQ 0.00241018302327 
00023 TOP S 0.907559438628 
33576 NNS quotations 0.000384255546645 
33577 NNS bartenders 3.34135257952e-05 
33578 NNS pork-barrelers 1.67067628976e-05 
33579 NNS PENCILS 1.67067628976e-05 
33580 NNS antelope 1.67067628976e-05 
33581 NNS spreads 8.35338144881e-05 
33582 NNS pals 1.67067628976e-05 
33583 NNS carpenters 1.67067628976e-05 
33584 NNS crudes 5.01202886929e-05 
33585 NNS emissaries 1.67067628976e-05 
33586 NNS symbols 3.34135257952e-05 
33587 NNS Phillips 3.34135257952e-05 
33588 NNS pistols 3.34135257952e-05 
33589 NNS duffers 1.67067628976e-05 
33590 NNS looks 8.35338144881e-05 
33591 NNS horns 6.68270515905e-05 
33592 NNS carnivores 1.67067628976e-05 
33593 NNS videodisks 1.67067628976e-05 
33594 NNS Developers 6.68270515905e-05 
33595 NNS caseloads 1.67067628976e-05 
33596 NNS badges 3.34135257952e-05 
33597 NNS industries 0.00110264635124 
33598 NNS regions 0.000250601443464 
33599 NNS frailties 1.67067628976e-05 
33600 NNS Legislators 1.67067628976e-05 
33601 NNS sackings 1.67067628976e-05 
33602 NNS masses 5.01202886929e-05 
33603 NNS sub-underwriters 1.67067628976e-05 
33604 NNS ships 0.000400962309543 
33605 NNS lampposts 1.67067628976e-05 
33606 NNS acres 0.000384255546645 
33607 NNS shudders 1.67067628976e-05 
33608 NNS thieves 0.000116947340283 
33609 NNS degrees 0.000100240577386 
33610 NNS manifestos 1.67067628976e-05 
33611 NNS inconsistencies 3.34135257952e-05 
33612 NNS clusters 1.67067628976e-05 
33613 NNS write-offs 0.000116947340283 
33614 NNS societies 6.68270515905e-05 
33615 NNS crowds 3.34135257952e-05 
33616 NNS stock-index-futures 1.67067628976e-05 
33617 NNS elites 3.34135257952e-05 
33618 NNS physicians 0.000100240577386 
33619 NNS designs 0.000217187917669 
33620 NNS Attorneys 5.01202886929e-05 
33621 NNS pangs 1.67067628976e-05 
33622 NNS Suppliers 3.34135257952e-05 
33623 NNS hormones 1.67067628976e-05 
33624 NNS COMPANIES 5.01202886929e-05 
33625 NNS oranges 1.67067628976e-05 
33626 NNS Predictions 1.67067628976e-05 
33627 NNS sweets 1.67067628976e-05 
33628 NNS F-18s 3.34135257952e-05 
33629 NNS cots 1.67067628976e-05 
33630 NNS Adjusters 3.34135257952e-05 
33631 NNS pizzas-with-everything 1.67067628976e-05 
33632 NNS hands 0.00126971398022 
33633 NNS satellites 1.67067628976e-05 
33634 NNS earthlings 1.67067628976e-05 
33635 NNS affections 1.67067628976e-05 
33636 NNS capital-gains 0.000935578722267 
33637 NNS applicants 0.000133654103181 
33638 NNS landings 3.34135257952e-05 
33639 NNS articles 0.000367548783748 
33640 NNS masters 0.000183774391874 
33641 NNS airports 0.000150360866079 
33642 NNS greenhouses 3.34135257952e-05 
33643 NNS profit-taking 1.67067628976e-05 
33644 NNS Arbitragers 3.34135257952e-05 
33645 NNS gallstones 1.67067628976e-05 
33646 NNS Friends 1.67067628976e-05 
33647 NNS immigrants 5.01202886929e-05 
33648 NNS cellists 1.67067628976e-05 
33649 NNS Accessories 3.34135257952e-05 
33650 NNS boots 1.67067628976e-05 
33651 NNS registrations 3.34135257952e-05 
33652 NNS brassieres 1.67067628976e-05 
33653 NNS rockets 1.67067628976e-05 
33654 NNS sealants 1.67067628976e-05 
33655 NNS pools 0.000133654103181 
33656 NNS references 8.35338144881e-05 
33657 NNS bills 0.00248930767175 
33658 NNS traces 3.34135257952e-05 
33659 NNS accusers 1.67067628976e-05 
33660 NNS upheavals 5.01202886929e-05 
33661 NNS constraints 0.000100240577386 
33662 NNS seniors 6.68270515905e-05 
33663 NNS Arts 3.34135257952e-05 
33664 NNS Statistics 3.34135257952e-05 
33665 NNS suitors 0.000116947340283 
33666 NNS Consumers 0.000150360866079 
33667 NNS junkets 3.34135257952e-05 
33668 NNS underperformers 1.67067628976e-05 
33669 NNS artists 0.000167067628976 
33670 NNS ills 3.34135257952e-05 
33671 NNS hurdles 0.000116947340283 
33672 NNS Witnesses 5.01202886929e-05 
33673 NNS Bonuses 1.67067628976e-05 
33674 NNS books 0.000818631381983 
33675 NNS sands 3.34135257952e-05 
33676 NNS thrusts 1.67067628976e-05 
33677 NNS Oils 1.67067628976e-05 
33678 NNS Descendants 1.67067628976e-05 
33679 NNS margins 0.00121959369153 
33680 NNS booklets 1.67067628976e-05 
33681 NNS empires 1.67067628976e-05 
33682 NNS respects 1.67067628976e-05 
33683 NNS crashes 5.01202886929e-05 
33684 NNS blues 1.67067628976e-05 
33685 NNS kids 0.000317428495055 
33686 NNS hedges 5.01202886929e-05 
33687 NNS convoys 1.67067628976e-05 
33688 NNS dock-siders 1.67067628976e-05 
33689 NNS mafias 5.01202886929e-05 
33690 NNS outings 1.67067628976e-05 
33691 NNS strokes 6.68270515905e-05 
33692 NNS discs 1.67067628976e-05 
33693 NNS motifs 3.34135257952e-05 
33694 NNS Contractors 3.34135257952e-05 
33695 NNS Contrasts 1.67067628976e-05 
33696 NNS tans 1.67067628976e-05 
33697 NNS electronics 0.000568029938519 
33698 NNS shipsets 3.34135257952e-05 
33699 NNS supports 5.01202886929e-05 
33700 NNS waters 0.000167067628976 
33701 NNS thrifts 0.000818631381983 
33702 NNS achievements 3.34135257952e-05 
33703 NNS adhesives 5.01202886929e-05 
33704 NNS dossiers 1.67067628976e-05 
33705 NNS wines 1.67067628976e-05 
33706 NNS closes 1.67067628976e-05 
33707 NNS opinion-makers 1.67067628976e-05 
33708 NNS after-hours 1.67067628976e-05 
33709 NNS galaxies 1.67067628976e-05 
33710 NNS delegates 6.68270515905e-05 
33711 NNS soreheads 1.67067628976e-05 
33712 NNS temps 1.67067628976e-05 
33713 NNS insurgents 5.01202886929e-05 
33714 NNS regulators 0.00150360866079 
33715 NNS cleansers 1.67067628976e-05 
33716 NNS 75-cents-an-hour 1.67067628976e-05 
33717 NNS conservatives 0.000267308206362 
33718 NNS conflicts 0.000183774391874 
33719 NNS alchemists 1.67067628976e-05 
33720 NNS herons 3.34135257952e-05 
33721 NNS compositions 3.34135257952e-05 
33722 NNS receipts 0.000367548783748 
33723 NNS transistors 1.67067628976e-05 
33724 NNS allies 0.000451082598236 
33725 NNS barns 1.67067628976e-05 
33726 NNS gallons 0.000116947340283 
33727 NNS recipes 6.68270515905e-05 
33728 NNS Strokes 1.67067628976e-05 
33729 NNS times 0.00297380379578 
33730 NNS traditionalists 1.67067628976e-05 
33731 NNS confrontations 1.67067628976e-05 
33732 NNS navies 1.67067628976e-05 
33733 NNS resumes 3.34135257952e-05 
33734 NNS barriers 0.000334135257952 
33735 NNS Figures 6.68270515905e-05 
33736 NNS footnotes 1.67067628976e-05 
33737 NNS troublemakers 1.67067628976e-05 
33738 NNS sabers 1.67067628976e-05 
33739 NNS DOGS 1.67067628976e-05 
33740 NNS Grads 1.67067628976e-05 
33741 NNS Exteriors 1.67067628976e-05 
33742 NNS spans 3.34135257952e-05 
33743 NNS jurists 1.67067628976e-05 
33744 NNS FARMERS 1.67067628976e-05 
33745 NNS Pros 1.67067628976e-05 
33746 NNS natural-resources 1.67067628976e-05 
33747 NNS feasts 1.67067628976e-05 
33748 NNS billings 0.000116947340283 
33749 NNS spaghetti 5.01202886929e-05 
33750 NNS improvements 0.000384255546645 
33751 NNS alleys 5.01202886929e-05 
33752 NNS occurrences 1.67067628976e-05 
33753 NNS COURTS 1.67067628976e-05 
33754 NNS ties 0.000601443464314 
33755 NNS gatherings 6.68270515905e-05 
33756 NNS BONDS 1.67067628976e-05 
33757 NNS homers 1.67067628976e-05 
33758 NNS summaries 1.67067628976e-05 
33759 NNS celluloids 1.67067628976e-05 
33760 NNS umbrellas 1.67067628976e-05 
33761 NNS destinations 5.01202886929e-05 
33762 NNS covenants 6.68270515905e-05 
33763 NNS thirties 1.67067628976e-05 
33764 NNS practitioners 0.000100240577386 
33765 NNS bears 6.68270515905e-05 
33766 NNS guys 0.000317428495055 
33767 NNS RATIOS 1.67067628976e-05 
33768 NNS junctures 1.67067628976e-05 
33769 NNS relations 0.000751804330393 
33770 NNS Employers 6.68270515905e-05 
33771 NNS retreats 1.67067628976e-05 
33772 NNS Brokers 0.000100240577386 
33773 NNS vetoes 1.67067628976e-05 
33774 NNS scripts 0.000100240577386 
33775 NNS goings-on 1.67067628976e-05 
33776 NNS rigs 6.68270515905e-05 
33777 NNS Stocks 0.000484496124031 
33778 NNS tourists 0.000384255546645 
33779 NNS songwriters 1.67067628976e-05 
33780 NNS scans 1.67067628976e-05 
33781 NNS interests 0.00225541299118 
33782 NNS Flowers 1.67067628976e-05 
33783 NNS Characters 1.67067628976e-05 
33784 NNS shorts 1.67067628976e-05 
33785 NNS hinterlands 1.67067628976e-05 
33786 NNS despots 1.67067628976e-05 
33787 NNS lists 0.000334135257952 
33788 NNS notices 3.34135257952e-05 
33789 NNS chemicals 0.000902165196472 
33790 NNS golfers 1.67067628976e-05 
33791 NNS grandchildren 5.01202886929e-05 
33792 NNS receptors 1.67067628976e-05 
33793 NNS marquees 1.67067628976e-05 
33794 NNS runners 3.34135257952e-05 
33795 NNS incongruities 1.67067628976e-05 
33796 NNS varieties 1.67067628976e-05 
33797 NNS Reds 1.67067628976e-05 
33798 NNS colleagues 0.000618150227212 
33799 NNS hearings 0.000651563753007 
33800 NNS furnishings 1.67067628976e-05 
33801 NNS jocks 3.34135257952e-05 
33802 NNS pointers 1.67067628976e-05 
33803 NNS riches 3.34135257952e-05 
33804 NNS bullhorns 3.34135257952e-05 
33805 NNS landholdings 1.67067628976e-05 
33806 NNS 16-year-olds 1.67067628976e-05 
33807 NNS patients 0.000768511093291 
33808 NNS reversals 1.67067628976e-05 
33809 NNS leftists 3.34135257952e-05 
33810 NNS Series 3.34135257952e-05 
33811 NNS flashes 5.01202886929e-05 
33812 NNS Re-enactments 1.67067628976e-05 
33813 NNS abstracts 1.67067628976e-05 
33814 NNS downpayments 1.67067628976e-05 
33815 NNS creditors 0.00175421010425 
33816 NNS reverberations 1.67067628976e-05 
33817 NNS tracts 5.01202886929e-05 
33818 NNS globalists 3.34135257952e-05 
33819 NNS sweeteners 1.67067628976e-05 
33820 NNS Weeds 1.67067628976e-05 
33821 NNS tabs 6.68270515905e-05 
33822 NNS Highlights 1.67067628976e-05 
33823 NNS building-materials 3.34135257952e-05 
33824 NNS pull-backs 1.67067628976e-05 
33825 NNS teenagers 1.67067628976e-05 
33826 NNS Remains 3.34135257952e-05 
33827 NNS horrors 3.34135257952e-05 
33828 NNS clippings 1.67067628976e-05 
33829 NNS battlegroups 1.67067628976e-05 
33830 NNS mornings 8.35338144881e-05 
33831 NNS tax-deductions 1.67067628976e-05 
33832 NNS interruptions 1.67067628976e-05 
33833 NNS affinities 1.67067628976e-05 
33834 NNS assurances 0.000150360866079 
33835 NNS convenants 1.67067628976e-05 
33836 NNS necessities 6.68270515905e-05 
33837 NNS contraceptives 3.34135257952e-05 
33838 NNS documents 0.000902165196472 
33839 NNS pupils 1.67067628976e-05 
33840 NNS dishes 5.01202886929e-05 
33841 NNS interstates 6.68270515905e-05 
33842 NNS cranes 5.01202886929e-05 
33843 NNS allergies 5.01202886929e-05 
33844 NNS jurisdictions 3.34135257952e-05 
33845 NNS mills 0.00028401496926 
33846 NNS battles 3.34135257952e-05 
33847 NNS infractions 1.67067628976e-05 
33848 NNS relatives 8.35338144881e-05 
33849 NNS Reserves 0.000167067628976 
33850 NNS shipyards 3.34135257952e-05 
33851 NNS skeptics 8.35338144881e-05 
33852 NNS Graphics 1.67067628976e-05 
33853 NNS auto-emissions 3.34135257952e-05 
33854 NNS seasonings 1.67067628976e-05 
33855 NNS trivia 1.67067628976e-05 
33856 NNS divers 1.67067628976e-05 
33857 NNS biomedical-products 1.67067628976e-05 
33858 NNS Borrowers 1.67067628976e-05 
33859 NNS fuels 0.000167067628976 
33860 NNS Breweries 1.67067628976e-05 
33861 NNS duels 1.67067628976e-05 
33862 NNS knees 8.35338144881e-05 
33863 NNS leakers 1.67067628976e-05 
33864 NNS Bedfellows 1.67067628976e-05 
33865 NNS mavens 1.67067628976e-05 
33866 NNS Urals 1.67067628976e-05 
33867 NNS WARS 1.67067628976e-05 
33868 NNS METALS 6.68270515905e-05 
33869 NNS Commodities 0.000167067628976 
33870 NNS intentions 0.000183774391874 
33871 NNS passenger-kilometers 1.67067628976e-05 
33872 NNS specialty-metals 1.67067628976e-05 
33873 NNS Mercedes 1.67067628976e-05 
33874 NNS information-services 1.67067628976e-05 
33875 NNS Commentators 3.34135257952e-05 
33876 NNS Profits 0.000116947340283 
33877 NNS gurus 3.34135257952e-05 
33878 NNS anti-infectives 1.67067628976e-05 
33879 NNS volunteers 5.01202886929e-05 
33880 NNS scrambles 1.67067628976e-05 
33881 NNS consequences 0.000367548783748 
33882 NNS Revenues 5.01202886929e-05 
33883 NNS Expects 1.67067628976e-05 
33884 NNS antibodies 6.68270515905e-05 
33885 NNS proceedings 0.00063485699011 
33886 NNS strawberries 1.67067628976e-05 
33887 NNS mid-1980s 0.000100240577386 
33888 NNS Vegetables 1.67067628976e-05 
33889 NNS conventional-arms 1.67067628976e-05 
33890 NNS listeners 5.01202886929e-05 
33891 NNS spigots 1.67067628976e-05 
33892 NNS planks 1.67067628976e-05 
33893 NNS rejections 1.67067628976e-05 
33894 NNS Arms 1.67067628976e-05 
33895 NNS conglomerates 1.67067628976e-05 
33896 NNS qualms 1.67067628976e-05 
33897 NNS nags 1.67067628976e-05 
33898 NNS wavelengths 1.67067628976e-05 
33899 NNS chances 0.00028401496926 
33900 NNS rings 3.34135257952e-05 
33901 NNS chapters 6.68270515905e-05 
33902 NNS sophisticates 1.67067628976e-05 
33903 NNS bikes 0.000467789361133 
33904 NNS off-hours 1.67067628976e-05 
33905 NNS medical-products 1.67067628976e-05 
33906 NNS soldiers 0.000150360866079 
33907 NNS droves 1.67067628976e-05 
33908 NNS heighborhoods 1.67067628976e-05 
33909 NNS mice 8.35338144881e-05 
33910 NNS old-timers 1.67067628976e-05 
33911 NNS partners 0.000952285485164 
33912 NNS taps 1.67067628976e-05 
33913 NNS keys 3.34135257952e-05 
33914 NNS Booths 1.67067628976e-05 
33915 NNS Underwriters 8.35338144881e-05 
33916 NNS soirees 1.67067628976e-05 
33917 NNS fiberglass 5.01202886929e-05 
33918 NNS Measures 3.34135257952e-05 
33919 NNS unions 0.000384255546645 
33920 NNS controls 0.000618150227212 
33921 NNS porches 1.67067628976e-05 
33922 NNS buttons 5.01202886929e-05 
33923 NNS entities 0.000233894680567 
33924 NNS bases 0.000300721732157 
33925 NNS candidates 0.000718390804598 
33926 NNS molecules 3.34135257952e-05 
33927 NNS printers 0.000100240577386 
33928 NNS equivalents 0.000100240577386 
33929 NNS bells 3.34135257952e-05 
33930 NNS thousands 0.000952285485164 
33931 NNS secretaries 0.000100240577386 
33932 NNS Areas 1.67067628976e-05 
33933 NNS photographs 6.68270515905e-05 
33934 NNS Owners 6.68270515905e-05 
33935 NNS word-processing 1.67067628976e-05 
33936 NNS capsules 1.67067628976e-05 
33937 NNS pets 1.67067628976e-05 
33938 NNS cranks 1.67067628976e-05 
33939 NNS broncs 1.67067628976e-05 
33940 NNS canyons 1.67067628976e-05 
33941 NNS Telesystems 1.67067628976e-05 
33942 NNS stripes 6.68270515905e-05 
33943 NNS peacemakers 1.67067628976e-05 
33944 NNS Paramedics 1.67067628976e-05 
33945 NNS autos 0.000133654103181 
33946 NNS fronds 3.34135257952e-05 
33947 NNS ones 0.00105252606255 
33948 NNS cubs 1.67067628976e-05 
33949 NNS words 0.000935578722267 
33950 NNS exchanges 0.00126971398022 
33951 NNS transports 1.67067628976e-05 
33952 NNS Japanese-Americans 1.67067628976e-05 
33953 NNS leases 0.000116947340283 
33954 NNS procedures 0.000501202886929 
33955 NNS pashas 1.67067628976e-05 
33956 NNS areas 0.00188786420743 
33957 NNS Auditors 1.67067628976e-05 
33958 NNS fangs 1.67067628976e-05 
33959 NNS processes 8.35338144881e-05 
33960 NNS Plastics 1.67067628976e-05 
33961 NNS committees 0.000384255546645 
33962 NNS trucks 0.000718390804598 
33963 NNS belts 5.01202886929e-05 
33964 NNS parlors 3.34135257952e-05 
33965 NNS euphemisms 3.34135257952e-05 
33966 NNS expansions 1.67067628976e-05 
33967 NNS evaders 3.34135257952e-05 
33968 NNS taxes 0.00187115744453 
33969 NNS teams 0.000451082598236 
33970 NNS yuppies 8.35338144881e-05 
33971 NNS extremists 1.67067628976e-05 
33972 NNS Experts 0.000150360866079 
33973 NNS queries 3.34135257952e-05 
33974 NNS ballplayers 1.67067628976e-05 
33975 NNS disparities 1.67067628976e-05 
33976 NNS cycles 0.000183774391874 
33977 NNS generations 0.000167067628976 
33978 NNS saucers 1.67067628976e-05 
33979 NNS conversions 3.34135257952e-05 
33980 NNS Ratings 3.34135257952e-05 
33981 NNS breweries 1.67067628976e-05 
33982 NNS peripherals 5.01202886929e-05 
33983 NNS prayers 1.67067628976e-05 
33984 NNS differentials 8.35338144881e-05 
33985 NNS capitalists 0.000150360866079 
33986 NNS doormen 1.67067628976e-05 
33987 NNS Traders 0.000935578722267 
33988 NNS officials 0.00823643410853 
33989 NNS merits 0.000116947340283 
33990 NNS faces 5.01202886929e-05 
33991 NNS Bosses 1.67067628976e-05 
33992 NNS Units 3.34135257952e-05 
33993 NNS triples 1.67067628976e-05 
33994 NNS bidders 0.000400962309543 
33995 NNS telemarketers 6.68270515905e-05 
33996 NNS textiles 6.68270515905e-05 
33997 NNS parallels 5.01202886929e-05 
33998 NNS heaters 1.67067628976e-05 
33999 NNS phases 6.68270515905e-05 
34000 NNS puts 6.68270515905e-05 
34001 NNS precedents 1.67067628976e-05 
34002 NNS unionists 1.67067628976e-05 
34003 NNS vignettes 3.34135257952e-05 
34004 NNS comforts 1.67067628976e-05 
34005 NNS migrations 1.67067628976e-05 
34006 NNS purses 6.68270515905e-05 
34007 NNS forest-products 0.000167067628976 
34008 NNS clashes 1.67067628976e-05 
34009 NNS discounts 0.000300721732157 
34010 NNS Terminals 1.67067628976e-05 
34011 NNS difficulties 0.000467789361133 
34012 NNS rumblings 3.34135257952e-05 
34013 NNS boosts 8.35338144881e-05 
34014 NNS Guidelines 1.67067628976e-05 
34015 NNS tens 0.000133654103181 
34016 NNS sevices 1.67067628976e-05 
34017 NNS outsiders 0.000183774391874 
34018 NNS 1890s 1.67067628976e-05 
34019 NNS pants 8.35338144881e-05 
34020 NNS publishers 0.000250601443464 
34021 NNS ends 8.35338144881e-05 
34022 NNS spares 1.67067628976e-05 
34023 NNS bridges 0.000267308206362 
34024 NNS buckets 3.34135257952e-05 
34025 NNS beverages 6.68270515905e-05 
34026 NNS antics 1.67067628976e-05 
34027 NNS agencies 0.00150360866079 
34028 NNS coolants 3.34135257952e-05 
34029 NNS strides 1.67067628976e-05 
34030 NNS recessions 0.000116947340283 
34031 NNS Smokers 1.67067628976e-05 
34032 NNS historians 6.68270515905e-05 
34033 NNS squads 5.01202886929e-05 
34034 NNS Feedlots 3.34135257952e-05 
34035 NNS watts 5.01202886929e-05 
34036 NNS Blues 1.67067628976e-05 
34037 NNS factory-jobs 1.67067628976e-05 
34038 NNS restrictions 0.00106923282545 
34039 NNS hits 0.000233894680567 
34040 NNS Moves 1.67067628976e-05 
34041 NNS gentleladies 1.67067628976e-05 
34042 NNS limits 0.000501202886929 
34043 NNS robberies 8.35338144881e-05 
34044 NNS Estimates 0.000116947340283 
34045 NNS disappointments 0.000150360866079 
34046 NNS Transactions 3.34135257952e-05 
34047 NNS recorders 0.000167067628976 
34048 NNS deficits 0.000233894680567 
34049 NNS minds 0.000233894680567 
34050 NNS beliefs 6.68270515905e-05 
34051 NNS strains 3.34135257952e-05 
34052 NNS manifestations 1.67067628976e-05 
34053 NNS figures 0.00227211975408 
34054 NNS sexes 3.34135257952e-05 
34055 NNS auctions 0.000100240577386 
34056 NNS terminations 1.67067628976e-05 
34057 NNS Four-fifths 1.67067628976e-05 
34058 NNS attributes 3.34135257952e-05 
34059 NNS museums 5.01202886929e-05 
34060 NNS grounds 0.000334135257952 
34061 NNS cornices 1.67067628976e-05 
34062 NNS notebooks 3.34135257952e-05 
34063 NNS diplomats 0.000116947340283 
34064 NNS composites 3.34135257952e-05 
34065 NNS backers 0.000116947340283 
34066 NNS passers-by 1.67067628976e-05 
34067 NNS Judges 1.67067628976e-05 
34068 NNS environments 6.68270515905e-05 
34069 NNS Machinists 0.000233894680567 
34070 NNS Thieves 3.34135257952e-05 
34071 NNS Shippers 3.34135257952e-05 
34072 NNS deckhands 1.67067628976e-05 
34073 NNS kings 3.34135257952e-05 
34074 NNS consumer-goods 3.34135257952e-05 
34075 NNS freeholders 1.67067628976e-05 
34076 NNS bottlers 3.34135257952e-05 
34077 NNS hypermarkets 1.67067628976e-05 
34078 NNS three-fourths 1.67067628976e-05 
34079 NNS provinces 0.000100240577386 
34080 NNS industrials 0.000501202886929 
34081 NNS balloonists 5.01202886929e-05 
34082 NNS wills 1.67067628976e-05 
34083 NNS buffs 3.34135257952e-05 
34084 NNS copies 0.000384255546645 
34085 NNS computer-systems 1.67067628976e-05 
34086 NNS cowards 3.34135257952e-05 
34087 NNS mathematics 3.34135257952e-05 
34088 NNS liberals 8.35338144881e-05 
34089 NNS agreements 0.000768511093291 
34090 NNS CATFISH 1.67067628976e-05 
34091 NNS indicators 0.000367548783748 
34092 NNS CFCs 0.000133654103181 
34093 NNS ghettos 1.67067628976e-05 
34094 NNS remedies 5.01202886929e-05 
34095 NNS shoulders 5.01202886929e-05 
34096 NNS Moonies 1.67067628976e-05 
34097 NNS finishes 5.01202886929e-05 
34098 NNS miscarriages 3.34135257952e-05 
34099 NNS maneuvers 5.01202886929e-05 
34100 NNS bans 0.000116947340283 
34101 NNS injustices 1.67067628976e-05 
